Date,Time,Symbol,Entry,Exit,Qty,PnL,Reason
2026-07-02,15:15:25,BLUEJET,574.4,568.35,87,-526.35,TIME_EXIT
2026-07-02,15:15:25,BLUESTONE,570.7,570.95,87,21.75,TIME_EXIT
2026-07-02,15:15:25,SIEMENS,3592.3,3585.7,13,-85.8,TIME_EXIT
2026-07-02,15:15:25,EIEL,226.5,228.0,220,330.0,TIME_EXIT
2026-07-02,15:15:26,BHARATFORG,2140.0,2150.5,23,241.5,TIME_EXIT
2026-07-02,15:15:26,INDIAMART,1891.3,1893.6,26,59.8,TIME_EXIT
2026-07-02,15:15:29,THYROCARE,554.85,557.35,90,225.0,TIME_EXIT
2026-07-02,15:15:30,MANAPPURAM,324.5,322.3,154,-338.8,TIME_EXIT
2026-07-02,15:15:30,ALIVUS,1171.3,1160.6,42,-449.4,TIME_EXIT
2026-07-02,15:15:31,ETHOSLTD,2482.0,2501.7,20,394.0,TIME_EXIT
2026-07-02,15:15:31,AARTIIND,481.75,482.2,103,46.35,TIME_EXIT
2026-07-02,15:15:32,CRAMC,255.55,255.29,195,-50.7,TIME_EXIT
2026-07-02,15:15:37,RATEGAIN,940.1,945.0,53,259.7,TIME_EXIT
2026-07-02,15:15:38,GRAPHITE,621.55,629.5,80,636.0,TIME_EXIT
2026-07-02,15:15:38,AZAD,2064.1,2074.2,24,242.4,TIME_EXIT
2026-07-02,15:15:39,TEGA,1695.0,1674.1,29,-606.1,TIME_EXIT
2026-07-02,15:15:40,AGARWALEYE,474.9,477.05,105,225.75,TIME_EXIT
2026-07-02,15:15:40,ADANIPORTS,1874.0,1884.0,26,260.0,TIME_EXIT
2026-07-02,15:15:42,IONEXCHANG,420.95,414.95,118,-708.0,TIME_EXIT
2026-07-02,15:15:47,WESTLIFE,510.0,507.05,98,-289.1,TIME_EXIT
2026-07-02,15:15:49,EUREKAFORB,470.2,481.2,106,1166.0,TIME_EXIT
2026-07-02,15:15:53,INDIAGLYCO,1047.7,1076.75,47,1365.35,TIME_EXIT
2026-07-02,15:16:00,UTLSOLAR,348.8,349.0,143,28.6,TIME_EXIT
2026-07-02,15:16:09,SUDEEPPHRM,855.0,851.4,58,-208.8,TIME_EXIT
2026-07-02,15:16:10,TORNTPHARM,4673.1,4656.6,10,-165.0,TIME_EXIT
2026-07-02,15:16:14,ICIL,439.45,440.5,113,118.65,TIME_EXIT
2026-07-02,15:16:14,RAYMONDLSL,782.5,781.05,63,-91.35,TIME_EXIT
2026-07-02,15:16:55,SAATVIKGL,456.95,453.0,109,-430.55,TIME_EXIT
2026-07-02,15:18:22,INDIASHLTR,780.1,771.95,64,-521.6,TIME_EXIT
2026-07-03,10:24:13,WEWORK,746.0,746.0,67,0.0,STOPLOSS
2026-07-03,11:01:35,ECLERX,1426.0,1479.8,35,1883.0,TARGET
2026-07-03,11:21:21,BDL,1419.6,1400.0,35,-686.0,STOPLOSS
2026-07-03,11:46:21,ZENTEC,1795.0,1759.0,27,-972.0,STOPLOSS
2026-07-03,11:48:50,LTTS,3239.4,3171.9,15,-1012.5,STOPLOSS
2026-07-03,11:56:23,AVL,652.0,638.45,76,-1029.8,STOPLOSS
2026-07-03,12:10:17,NUVAMA,1860.1,1928.7,26,1783.6,TARGET
2026-07-03,12:24:07,AETHER,1380.0,1351.0,36,-1044.0,STOPLOSS
2026-07-03,12:31:42,WOCKPHARMA,1976.0,1944.2,25,-795.0,STOPLOSS
2026-07-03,12:39:26,RATEGAIN,959.7,934.5,52,-1310.4,STOPLOSS
2026-07-03,12:40:22,BANCOINDIA,691.25,690.9,72,-25.2,STOPLOSS
2026-07-03,12:40:36,CGPOWER,916.45,888.6,54,-1503.9,STOPLOSS
2026-07-03,12:42:13,NAUKRI,1050.85,1034.5,47,-768.45,STOPLOSS
2026-07-03,12:53:49,RATNAMANI,2540.0,2482.6,19,-1090.6,STOPLOSS
2026-07-03,13:02:39,KALYANKJIL,395.15,387.75,126,-932.4,STOPLOSS
2026-07-03,13:18:16,AZAD,2096.4,2171.4,23,1725.0,TARGET
2026-07-03,13:43:51,MEDANTA,1360.7,1343.1,36,-633.6,STOPLOSS
2026-07-03,13:48:50,RAINBOW,1439.8,1420.0,34,-673.2,STOPLOSS
2026-07-03,13:49:24,AEGISLOG,1318.8,1317.3,37,-55.5,STOPLOSS
2026-07-03,13:56:26,ABREL,1454.0,1409.8,34,-1502.8,STOPLOSS
2026-07-03,14:14:23,YATHARTH,871.5,854.85,57,-949.05,STOPLOSS
2026-07-03,14:21:58,SKYGOLD,576.2,560.05,86,-1388.9,STOPLOSS
2026-07-03,14:23:34,MASTEK,1645.0,1623.1,30,-657.0,STOPLOSS
2026-07-03,14:37:58,VIPIND,316.85,309.5,157,-1153.95,STOPLOSS
2026-07-03,14:59:25,ONESOURCE,1720.0,1667.5,29,-1522.5,STOPLOSS
2026-07-03,14:59:33,UNOMINDA,1146.5,1124.4,43,-950.3,STOPLOSS
2026-07-03,15:11:49,MEESHO,193.2,186.88,258,-1630.56,STOPLOSS
2026-07-03,15:12:55,TRITURBINE,670.9,658.15,74,-943.5,STOPLOSS
2026-07-03,15:15:00,ZENSARTECH,500.8,518.0,99,1702.8,TIME_EXIT
2026-07-03,15:15:00,TSFINV,457.2,455.0,109,-239.8,TIME_EXIT
2026-07-03,15:15:00,HYUNDAI,1982.2,1995.0,25,320.0,TIME_EXIT
2026-07-03,15:15:00,JAINREC,363.05,363.85,137,109.6,TIME_EXIT
2026-07-03,15:15:00,MPHASIS,2323.0,2295.5,21,-577.5,TIME_EXIT
2026-07-03,15:15:00,LODHA,1046.1,1056.15,47,472.35,TIME_EXIT
2026-07-03,15:15:00,RBLBANK,360.65,361.35,138,96.6,TIME_EXIT
2026-07-03,15:15:00,IKS,1867.0,1862.2,26,-124.8,TIME_EXIT
2026-07-03,15:15:00,MAPMYINDIA,933.15,937.05,53,206.7,TIME_EXIT
2026-07-03,15:15:00,GRASIM,3207.4,3180.0,15,-411.0,TIME_EXIT
2026-07-03,15:15:00,PHOENIXLTD,2041.7,2043.1,24,33.6,TIME_EXIT
2026-07-03,15:15:00,BANKINDIA,146.86,144.14,340,-924.8,TIME_EXIT
2026-07-03,15:15:00,AUROPHARMA,1598.1,1620.0,31,678.9,TIME_EXIT
2026-07-03,15:15:00,PNBHOUSING,1078.8,1064.5,46,-657.8,TIME_EXIT
2026-07-03,15:15:00,VIYASH,295.25,293.7,169,-261.95,TIME_EXIT
2026-07-03,15:15:00,POONAWALLA,465.9,458.15,107,-829.25,TIME_EXIT
2026-07-03,15:15:00,MUTHOOTFIN,3079.6,3057.7,16,-350.4,TIME_EXIT
2026-07-03,15:15:00,JSWDULUX,3289.9,3275.5,15,-216.0,TIME_EXIT
2026-07-03,15:15:01,ACC,1376.7,1393.2,36,594.0,TIME_EXIT
2026-07-03,15:15:00,JMFINANCIL,132.61,130.68,377,-727.61,TIME_EXIT
2026-07-03,15:15:00,STLTECH,553.9,582.1,90,2538.0,TIME_EXIT
2026-07-03,15:15:01,ADANIENT,3193.0,3210.5,15,262.5,TIME_EXIT
2026-07-03,15:15:01,GODFRYPHLP,2187.6,2170.4,22,-378.4,TIME_EXIT
2026-07-03,15:15:01,AEQUS,235.7,235.89,212,40.28,TIME_EXIT
2026-07-03,15:15:01,CHOICEIN,802.5,799.6,62,-179.8,TIME_EXIT
2026-07-03,15:15:01,HFCL,210.78,214.81,237,955.11,TIME_EXIT
2026-07-03,15:15:01,AADHARHFC,546.6,555.75,91,832.65,TIME_EXIT
2026-07-03,15:15:01,CUB,219.44,216.9,227,-576.58,TIME_EXIT
2026-07-03,15:15:01,KIMS,852.7,851.3,58,-81.2,TIME_EXIT
2026-07-03,15:15:02,SOBHA,1453.8,1435.6,34,-618.8,TIME_EXIT
2026-07-03,15:15:01,JINDALSTEL,1071.1,1054.0,46,-786.6,TIME_EXIT
2026-07-03,15:15:02,OBEROIRLTY,1902.8,1936.5,26,876.2,TIME_EXIT
2026-07-03,15:15:01,EIEL,241.15,234.91,207,-1291.68,TIME_EXIT
2026-07-03,15:15:02,ANANTRAJ,543.2,554.75,92,1062.6,TIME_EXIT
2026-07-03,15:15:02,CEATLTD,3840.2,3802.9,13,-484.9,TIME_EXIT
2026-07-03,15:15:02,ADVENZYMES,324.9,315.5,153,-1438.2,TIME_EXIT
2026-07-03,15:15:02,OIL,424.8,422.65,117,-251.55,TIME_EXIT
2026-07-03,15:15:02,PRUDENT,3010.5,3005.5,16,-80.0,TIME_EXIT
2026-07-03,15:15:03,ASTRAL,1375.0,1384.1,36,327.6,TIME_EXIT
2026-07-03,15:15:02,SANSERA,3250.0,3250.0,15,0.0,TIME_EXIT
2026-07-03,15:15:02,GMRAIRPORT,113.37,112.76,441,-269.01,TIME_EXIT
2026-07-03,15:15:02,CGCL,231.1,233.64,216,548.64,TIME_EXIT
2026-07-03,15:15:03,INDHOTEL,731.4,728.8,68,-176.8,TIME_EXIT
2026-07-03,15:15:03,CANFINHOME,906.4,899.45,55,-382.25,TIME_EXIT
2026-07-03,15:15:03,LTF,324.2,326.65,154,377.3,TIME_EXIT
2026-07-03,15:15:03,MSTCLTD,707.0,714.5,70,525.0,TIME_EXIT
2026-07-03,15:15:03,CENTURYPLY,765.0,768.55,65,230.75,TIME_EXIT
2026-07-03,15:15:03,CORONA,2061.8,2039.9,24,-525.6,TIME_EXIT
2026-07-03,15:15:03,ORIENTCEM,139.02,142.64,359,1299.58,TIME_EXIT
2026-07-03,15:15:03,SFL,769.0,764.8,65,-273.0,TIME_EXIT
2026-07-03,15:15:03,ABCAPITAL,402.4,401.55,124,-105.4,TIME_EXIT
2026-07-03,15:15:04,M&MFIN,330.45,333.2,151,415.25,TIME_EXIT
2026-07-03,15:15:04,360ONE,1094.3,1109.8,45,697.5,TIME_EXIT
2026-07-03,15:15:03,INDIACEM,386.9,385.55,129,-174.15,TIME_EXIT
2026-07-03,15:15:04,CAPILLARY,515.75,515.05,96,-67.2,TIME_EXIT
2026-07-03,15:15:04,DRREDDY,1376.9,1374.6,36,-82.8,TIME_EXIT
2026-07-03,15:15:05,LENSKART,545.55,533.9,91,-1060.15,TIME_EXIT
2026-07-03,15:15:04,ROUTE,553.55,553.45,90,-9.0,TIME_EXIT
2026-07-03,15:15:04,BBOX,984.05,995.7,50,582.5,TIME_EXIT
2026-07-03,15:15:05,THYROCARE,563.2,556.2,88,-616.0,TIME_EXIT
2026-07-03,15:15:05,NH,2034.4,2001.1,24,-799.2,TIME_EXIT
2026-07-03,15:15:05,SURYAROSNI,263.1,263.55,190,85.5,TIME_EXIT
2026-07-03,15:15:05,ASTERDM,796.0,793.15,62,-176.7,TIME_EXIT
2026-07-03,15:15:05,NEOGEN,2004.0,1968.9,24,-842.4,TIME_EXIT
2026-07-03,15:15:05,UPL,608.25,607.85,82,-32.8,TIME_EXIT
2026-07-03,15:15:05,ADANIENSOL,1565.5,1561.2,31,-133.3,TIME_EXIT
2026-07-03,15:15:06,GESHIP,1435.0,1440.1,34,173.4,TIME_EXIT
2026-07-03,15:15:06,METROPOLIS,553.1,555.55,90,220.5,TIME_EXIT
2026-07-03,15:15:05,EMIL,139.76,140.88,357,399.84,TIME_EXIT
2026-07-03,15:15:06,GALLANTT,698.15,690.7,71,-528.95,TIME_EXIT
2026-07-03,15:15:06,SCHNEIDER,1468.0,1483.5,34,527.0,TIME_EXIT
2026-07-03,15:15:07,EDELWEISS,126.6,124.62,394,-780.12,TIME_EXIT
2026-07-03,15:15:07,PARADEEP,143.6,146.51,348,1012.68,TIME_EXIT
2026-07-03,15:15:08,DALBHARAT,1782.7,1765.2,28,-490.0,TIME_EXIT
2026-07-03,15:15:07,LTM,3765.3,3758.4,13,-89.7,TIME_EXIT
2026-07-03,15:15:08,PICCADIL,647.3,646.25,77,-80.85,TIME_EXIT
2026-07-03,15:15:08,SHILPAMED,607.8,609.5,82,139.4,TIME_EXIT
2026-07-03,15:15:08,SYNGENE,448.05,440.15,111,-876.9,TIME_EXIT
2026-07-03,15:15:08,ENGINERSIN,238.04,237.8,210,-50.4,TIME_EXIT
2026-07-03,15:15:08,APOLLO,458.0,451.3,109,-730.3,TIME_EXIT
2026-07-03,15:15:08,CREDITACC,1584.1,1556.2,31,-864.9,TIME_EXIT
2026-07-03,15:15:09,PFOCUS,242.0,236.25,206,-1184.5,TIME_EXIT
2026-07-03,15:15:10,GLENMARK,2223.8,2210.0,22,-303.6,TIME_EXIT
2026-07-03,15:15:10,TECHM,1435.8,1410.4,34,-863.6,TIME_EXIT
2026-07-03,15:15:10,INTELLECT,785.9,786.6,63,44.1,TIME_EXIT
2026-07-03,15:15:10,PERSISTENT,4727.5,4684.0,10,-435.0,TIME_EXIT
2026-07-03,15:15:10,EMMVEE,366.6,358.1,136,-1156.0,TIME_EXIT
2026-07-03,15:15:10,UTIAMC,966.4,974.0,51,387.6,TIME_EXIT
2026-07-03,15:15:10,COFORGE,1481.9,1464.0,33,-590.7,TIME_EXIT
2026-07-03,15:15:11,HCLTECH,1142.0,1139.6,43,-103.2,TIME_EXIT
2026-07-03,15:15:11,GRAVITA,1717.7,1724.0,29,182.7,TIME_EXIT
2026-07-03,15:15:12,PARKHOSPS,295.8,294.65,169,-194.35,TIME_EXIT
2026-07-03,15:15:11,EPL,233.54,237.33,214,811.06,TIME_EXIT
2026-07-03,15:15:12,LICHSGFIN,563.8,554.35,88,-831.6,TIME_EXIT
2026-07-03,15:15:11,ASTRAMICRO,1804.2,1843.3,27,1055.7,TIME_EXIT
2026-07-03,15:15:12,ANGELONE,350.4,351.75,142,191.7,TIME_EXIT
2026-07-03,15:15:12,NAZARA,310.0,305.75,161,-684.25,TIME_EXIT
2026-07-03,15:15:12,QUESS,288.25,290.5,173,389.25,TIME_EXIT
2026-07-03,15:15:13,ARVIND,570.95,566.45,87,-391.5,TIME_EXIT
2026-07-03,15:15:14,ETERNAL,284.65,281.45,175,-560.0,TIME_EXIT
2026-07-03,15:15:14,CEMPRO,1470.0,1451.0,34,-646.0,TIME_EXIT
2026-07-03,15:15:13,AARTIPHARM,713.0,706.5,70,-455.0,TIME_EXIT
2026-07-03,15:15:14,JSLL,581.7,576.15,85,-471.75,TIME_EXIT
2026-07-03,15:15:14,KANSAINER,216.45,212.53,231,-905.52,TIME_EXIT
2026-07-03,15:15:14,HOMEFIRST,1217.6,1205.8,41,-483.8,TIME_EXIT
2026-07-03,15:15:15,HSCL,681.6,680.6,73,-73.0,TIME_EXIT
2026-07-03,15:15:15,CRIZAC,203.49,198.76,245,-1158.85,TIME_EXIT
2026-07-03,15:15:16,TRENT,3376.0,3341.4,14,-484.4,TIME_EXIT
2026-07-03,15:15:16,PVRINOX,997.5,995.05,50,-122.5,TIME_EXIT
2026-07-03,15:15:15,BRIGADE,509.0,512.35,98,328.3,TIME_EXIT
2026-07-03,15:15:16,KFINTECH,883.6,880.6,56,-168.0,TIME_EXIT
2026-07-03,15:15:16,REDTAPE,140.41,139.38,356,-366.68,TIME_EXIT
2026-07-03,15:15:17,USHAMART,511.25,514.15,97,281.3,TIME_EXIT
2026-07-03,15:15:19,SCHAEFFLER,4140.0,4155.5,12,186.0,TIME_EXIT
2026-07-03,15:15:20,LAURUSLABS,1543.7,1541.8,32,-60.8,TIME_EXIT
2026-07-03,15:15:19,INDIASHLTR,782.5,790.25,63,488.25,TIME_EXIT
2026-07-03,15:15:20,TORNTPHARM,4731.9,4768.9,10,370.0,TIME_EXIT
2026-07-03,15:15:20,AGARWALEYE,481.45,477.15,103,-442.9,TIME_EXIT
2026-07-03,15:15:20,BEL,423.0,418.45,118,-536.9,TIME_EXIT
2026-07-03,15:15:20,AWL,194.34,191.19,257,-809.55,TIME_EXIT
2026-07-03,15:15:21,CPPLUS,3571.1,3578.0,14,96.6,TIME_EXIT
2026-07-03,15:15:21,NUVOCO,322.0,322.75,155,116.25,TIME_EXIT
2026-07-03,15:15:22,TMB,775.8,777.7,64,121.6,TIME_EXIT
2026-07-03,15:15:23,KPIL,1388.5,1384.6,36,-140.4,TIME_EXIT
2026-07-03,15:15:24,SUNTECK,336.1,330.95,148,-762.2,TIME_EXIT
2026-07-03,15:15:27,SKFINDUS,2852.5,2827.7,17,-421.6,TIME_EXIT
2026-07-03,15:15:26,TANLA,543.5,539.0,91,-409.5,TIME_EXIT
2026-07-03,15:15:27,SMLMAH,4021.0,3951.0,12,-840.0,TIME_EXIT
2026-07-03,15:15:28,SUDARSCHEM,915.0,909.75,54,-283.5,TIME_EXIT
2026-07-03,15:15:32,BORORENEW,625.9,621.65,79,-335.75,TIME_EXIT
2026-07-03,15:15:34,BLUESTONE,572.1,571.0,87,-95.7,TIME_EXIT
2026-07-03,15:15:35,MAXHEALTH,1146.3,1152.2,43,253.7,TIME_EXIT
2026-07-03,15:15:36,JKLAKSHMI,588.15,579.3,85,-752.25,TIME_EXIT
2026-07-03,15:15:39,OPTIEMUS,511.5,518.0,97,630.5,TIME_EXIT
2026-07-03,15:15:40,PURVA,221.0,221.42,226,94.92,TIME_EXIT
2026-07-03,15:15:44,MOTILALOFS,969.5,968.15,51,-68.85,TIME_EXIT
2026-07-03,15:15:50,HEMIPROP,143.6,142.7,348,-313.2,TIME_EXIT
2026-07-03,15:15:50,BALUFORGE,474.95,466.45,105,-892.5,TIME_EXIT
2026-07-03,15:15:55,GABRIEL,1243.8,1231.5,40,-492.0,TIME_EXIT
2026-07-03,15:15:57,TIPSMUSIC,687.8,683.8,72,-288.0,TIME_EXIT
2026-07-03,15:16:27,ACI,543.4,540.25,92,-289.8,TIME_EXIT
2026-07-03,15:16:53,JLHL,1460.0,1454.0,34,-204.0,TIME_EXIT
2026-07-03,15:17:57,AARTIDRUGS,390.55,385.9,128,-595.2,TIME_EXIT
2026-07-06,14:48:08,ADANIGREEN,1583.9,1555.0,631,-18235.9,STOPLOSS
2026-07-06,15:15:06,GODREJPROP,2035.2,2050.4,49,744.8,TIME_EXIT
2026-07-06,15:15:03,CEATLTD,3830.3,3808.2,26,-574.6,TIME_EXIT
2026-07-06,15:15:04,ATLANTAELE,1689.3,1689.0,29,-8.7,TIME_EXIT
2026-07-06,15:15:06,BRIGADE,523.35,539.5,191,3084.65,TIME_EXIT
2026-07-06,15:15:01,AVL,648.05,650.0,1543,3008.85,TIME_EXIT
2026-07-06,15:15:06,AIAENG,4793.5,4812.5,208,3952.0,TIME_EXIT
2026-07-06,15:15:07,BALRAMCHIN,571.95,573.9,87,169.65,TIME_EXIT
2026-07-06,15:15:07,ABCAPITAL,408.9,410.0,122,134.2,TIME_EXIT
2026-07-06,15:15:06,ACE,1005.3,1005.5,994,198.8,TIME_EXIT
2026-07-06,15:15:07,BAJAJ-AUTO,9981.0,10046.0,100,6500.0,TIME_EXIT
2026-07-06,15:15:06,ADANIPOWER,225.31,220.7,4438,-20459.18,TIME_EXIT
2026-07-06,15:15:07,CUMMINSIND,5546.0,5580.0,18,612.0,TIME_EXIT
2026-07-06,15:15:03,ASHAPURMIN,649.85,646.75,1538,-4767.8,TIME_EXIT
2026-07-06,15:15:06,GLENMARK,2260.5,2273.1,44,554.4,TIME_EXIT
2026-07-06,15:15:03,APOLLOTYRE,455.6,455.55,2194,-109.7,TIME_EXIT
2026-07-06,15:15:07,GVT&D,4519.6,4550.5,22,679.8,TIME_EXIT
2026-07-06,15:15:07,FIVESTAR,557.55,553.85,179,-662.3,TIME_EXIT
2026-07-06,15:15:06,CANFINHOME,910.85,915.95,109,555.9,TIME_EXIT
2026-07-06,15:15:07,COROMANDEL,2049.8,2054.0,48,201.6,TIME_EXIT
2026-07-06,15:15:07,ERIS,1447.4,1447.9,69,34.5,TIME_EXIT
2026-07-06,15:15:06,DMART,4060.5,4070.8,12,123.6,TIME_EXIT
2026-07-06,15:15:07,GODREJAGRO,567.5,567.65,176,26.4,TIME_EXIT
2026-07-06,15:15:07,EICHERMOT,7435.0,7478.5,13,565.5,TIME_EXIT
2026-07-06,15:15:05,BLUESTARCO,1600.2,1599.3,62,-55.8,TIME_EXIT
2026-07-06,15:15:05,360ONE,1125.7,1133.5,44,343.2,TIME_EXIT
2026-07-07,10:24:37,ACUTAAS,3538.9,3476.0,28,-1761.2,STOPLOSS
2026-07-07,10:59:04,NAUKRI,1055.1,1111.4,94,5292.2,TARGET
2026-07-07,12:15:01,AEGISLOG,1407.5,1376.7,71,-2186.8,STOPLOSS
2026-07-07,13:05:22,DEEPAKFERT,1631.5,1597.1,61,-2098.4,STOPLOSS
2026-07-07,14:27:45,IFBIND,1297.4,1265.0,77,-2494.8,STOPLOSS
2026-07-07,15:15:05,CYIENT,848.25,848.0,117,-29.25,TIME_EXIT
2026-07-07,15:15:05,JIOFIN,245.2,243.19,407,-818.07,TIME_EXIT
2026-07-07,15:15:05,ADANIENSOL,1661.0,1653.1,60,-474.0,TIME_EXIT
2026-07-07,15:15:02,GODREJIND,1219.4,1213.0,82,-524.8,TIME_EXIT
2026-07-07,15:15:06,COCHINSHIP,1466.1,1452.9,68,-897.6,TIME_EXIT
2026-07-07,15:15:05,COROMANDEL,2070.4,2075.2,48,230.4,TIME_EXIT
2026-07-07,15:15:02,EIHOTEL,338.0,336.5,295,-442.5,TIME_EXIT
2026-07-07,15:15:05,JBCHEPHARM,2419.0,2420.0,41,41.0,TIME_EXIT
2026-07-07,15:15:02,ENGINERSIN,244.99,243.63,408,-554.88,TIME_EXIT
2026-07-07,15:15:05,ETERNAL,290.5,289.15,344,-464.4,TIME_EXIT
2026-07-07,15:15:04,IIFL,530.0,524.75,188,-987.0,TIME_EXIT
2026-07-07,15:15:05,COFORGE,1510.0,1518.3,66,547.8,TIME_EXIT
2026-07-07,15:15:05,CLEAN,799.0,805.45,125,806.25,TIME_EXIT
2026-07-07,15:15:05,INDUSINDBK,1021.1,1022.55,97,140.65,TIME_EXIT
2026-07-07,15:15:05,JUBLFOOD,454.9,455.35,219,98.55,TIME_EXIT
2026-07-07,15:15:05,CDSL,1361.9,1359.8,73,-153.3,TIME_EXIT
2026-07-07,15:15:05,HCLTECH,1157.8,1167.7,86,851.4,TIME_EXIT
2026-07-07,15:15:05,GRAVITA,1786.9,1785.4,55,-82.5,TIME_EXIT
2026-07-07,15:15:00,CELLO,371.35,368.25,269,-833.9,TIME_EXIT
2026-07-07,15:15:05,DMART,4087.8,4073.0,24,-355.2,TIME_EXIT
2026-07-07,15:15:05,AMBER,7649.0,7630.0,13,-247.0,TIME_EXIT
2026-07-07,15:15:03,INTELLECT,774.0,779.65,129,728.85,TIME_EXIT
2026-07-07,15:15:05,GABRIEL,1287.0,1268.0,77,-1463.0,TIME_EXIT
2026-07-07,15:15:03,ICICIPRULI,490.0,487.85,204,-438.6,TIME_EXIT
2026-07-07,15:15:03,EMAMILTD,416.9,416.0,239,-215.1,TIME_EXIT
2026-07-07,15:15:03,APOLLOTYRE,459.0,455.0,217,-868.0,TIME_EXIT
2026-07-07,15:15:05,BDL,1412.0,1397.0,70,-1050.0,TIME_EXIT
2026-07-07,15:15:03,AVL,657.6,652.2,152,-820.8,TIME_EXIT
2026-07-07,15:15:04,BELRISE,233.5,229.68,428,-1634.96,TIME_EXIT
2026-07-07,15:15:02,CANHLIFE,143.27,143.0,697,-188.19,TIME_EXIT
2026-07-07,15:15:03,BALRAMCHIN,571.0,571.1,175,17.5,TIME_EXIT
2026-07-07,15:15:05,INDIAGLYCO,1086.0,1081.8,92,-386.4,TIME_EXIT
2026-07-07,15:15:04,IMFA,1374.1,1360.5,72,-979.2,TIME_EXIT
2026-07-07,15:15:05,BLUESTARCO,1607.6,1606.6,62,-62.0,TIME_EXIT
2026-07-07,15:15:05,EICHERMOT,7575.0,7542.0,13,-429.0,TIME_EXIT
2026-07-07,15:15:05,INFY,1069.1,1071.9,93,260.4,TIME_EXIT
2026-07-07,15:15:04,AEGISVOPAK,277.64,295.0,360,6249.6,TIME_EXIT
2026-07-07,15:15:01,AHLUCONT,870.0,853.3,114,-1903.8,TIME_EXIT
2026-07-07,15:15:03,BSOFT,282.45,282.0,354,-159.3,TIME_EXIT
2026-07-07,15:15:03,GLAND,2525.3,2552.0,39,1041.3,TIME_EXIT
2026-07-07,15:15:05,CUPID,221.0,221.05,452,22.6,TIME_EXIT
2026-07-07,15:15:04,ASKAUTOLTD,458.8,468.1,217,2018.1,TIME_EXIT
2026-07-07,15:15:05,IKS,1879.5,1891.0,53,609.5,TIME_EXIT
2026-07-07,15:15:05,JSLL,563.5,572.1,177,1522.2,TIME_EXIT
2026-07-07,15:15:05,FLUOROCHEM,3930.0,3956.4,25,660.0,TIME_EXIT
2026-07-07,15:15:05,JSWSTEEL,1241.5,1246.7,80,416.0,TIME_EXIT
2026-07-07,15:15:03,HONASA,470.05,464.8,212,-1113.0,TIME_EXIT
2026-07-07,15:15:05,BAJFINANCE,1036.7,1041.9,96,499.2,TIME_EXIT
2026-07-07,15:15:05,NYKAA,316.8,315.35,315,-456.75,TIME_EXIT
2026-07-07,15:15:04,CHOLAHLDNG,1708.0,1699.9,58,-469.8,TIME_EXIT
2026-07-07,15:15:05,CEATLTD,3887.9,3907.8,25,497.5,TIME_EXIT
2026-07-07,15:15:04,ATHERENERG,1153.3,1141.4,86,-1023.4,TIME_EXIT
2026-07-07,15:15:05,AKUMS,639.7,649.15,156,1474.2,TIME_EXIT
2026-07-07,15:15:04,BHARTIHEXA,1485.0,1500.8,67,1058.6,TIME_EXIT
2026-07-07,15:15:05,BLACKBUCK,564.0,570.3,177,1115.1,TIME_EXIT
2026-07-07,15:15:05,EMCURE,1845.4,1848.6,54,172.8,TIME_EXIT
2026-07-07,15:15:05,AEQUS,242.25,240.9,412,-556.2,TIME_EXIT
2026-07-07,15:15:05,HINDCOPPER,499.0,495.5,200,-700.0,TIME_EXIT
2026-07-07,15:15:05,CUB,230.77,227.41,433,-1454.88,TIME_EXIT
2026-07-07,15:15:00,BLUESTONE,596.5,581.5,167,-2505.0,TIME_EXIT
2026-07-07,15:15:05,INDIGOPNTS,1088.8,1092.7,91,354.9,TIME_EXIT
2026-07-07,15:15:05,DALBHARAT,1791.0,1788.9,55,-115.5,TIME_EXIT
2026-07-07,15:15:06,BPCL,313.85,314.0,318,47.7,TIME_EXIT
2026-07-07,15:15:05,AZAD,2288.0,2281.9,43,-262.3,TIME_EXIT
2026-07-07,15:15:04,BALKRISIND,2240.4,2254.5,44,620.4,TIME_EXIT
2026-07-07,15:15:06,DATAMATICS,873.3,859.8,114,-1539.0,TIME_EXIT
2026-07-07,15:15:04,HOMEFIRST,1208.2,1208.9,82,57.4,TIME_EXIT
2026-07-07,15:15:06,MAPMYINDIA,971.4,956.9,102,-1479.0,TIME_EXIT
2026-07-08,10:35:04,ANANTRAJ,536.45,557.8,186,3971.1,TARGET
2026-07-08,12:03:03,CEMPRO,1484.8,1554.0,67,4636.4,TARGET
2026-07-08,13:01:05,AUROPHARMA,1608.7,1573.4,62,-2188.6,STOPLOSS
2026-07-08,13:21:56,AEGISVOPAK,291.21,280.37,343,-3718.12,STOPLOSS
2026-07-08,13:24:50,DLF,650.85,650.8,153,-7.65,STOPLOSS
2026-07-08,13:53:10,ADANIGREEN,1524.0,1524.0,65,0.0,STOPLOSS
2026-07-08,13:53:47,BALKRISIND,2258.1,2210.0,44,-2116.4,STOPLOSS
2026-07-08,13:54:06,GODREJPROP,2036.2,2034.3,49,-93.1,STOPLOSS
2026-07-08,13:55:50,ARE&M,843.65,843.15,118,-59.0,STOPLOSS
2026-07-08,13:55:54,CARBORUNIV,1112.6,1090.0,89,-2011.4,STOPLOSS
2026-07-08,13:59:21,DELHIVERY,518.0,509.3,193,-1679.1,STOPLOSS
2026-07-08,13:59:33,GRAVITA,1804.8,1749.2,55,-3058.0,STOPLOSS
